"Product Id","Handle","Title","Type","Theme","PriceMin","PriceMax","CompareAt","Sizes","Vendor","Published","Stock Status","Tags","PromoteStatus","PromotePhase"
"'1000000666338238'","copper-paillette-wildflower-flare-leggings-1","Copper Paillette Wildflower Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,activewear leggings,all-over print,athleisure,comfort wear,copper paillette,fitness,flare leggings,floral leggings,dakofits,leggings,patterned leggings,premium activewear,training leggings,wildflower,women's activewear,workout gear,yoga,yoga leggings","",""
"'1000000666338208'","crimson-paillette-fantasy-flare-leggings-1","Crimson Paillette Fantasy Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,athleisure,bold print leggings,comfortable leggings,crimson paillette fantasy,flare leggings,floral flare leggings,dakofits,global fashion,gym wear,high-waisted leggings,jewel tone leggings,statement leggings,stretch leggings,stylish activewear,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338222'","deadly-nightshade-botanical-flare-leggings-1","Deadly Nightshade Botanical Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,botanical leggings,dark botanical,deadly nightshade,fashion leggings,fitness apparel,flare leggings,floral flare leggings,dakofits,global activewear,gym wear,high-waisted leggings,performance leggings,plant print leggings,stretch leggings,stylish leggings,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338147'","emerald-paillette-jungle-flare-leggings-1","Emerald Paillette Jungle Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all over print,bold print,comfort leggings,designer print,emerald leggings,fantasy floral,flare leggings,floral leggings,dakofits,gym wear,high waisted,jungle print,luxury activewear,maximalist print,style leggings,wide leg leggings,women's fashion,workout flare leggings,yoga leggings","",""
"'1000000666338120'","emerald-paillette-magnolia-flare-leggings-1","Emerald Paillette Magnolia Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","active leggings,all-over print leggings,athleisure,botanical flare leggings,emerald green leggings,emerald paillette magnolia flare leggings,flare leggings,floral flare leggings,forest green leggings,dakofits flare leggings,gym wear,jade leggings,printed flare leggings,statement leggings,womens activewear,womens flare leggings,workout leggings,yoga leggings","",""
"'1000000666338211'","gold-paillette-rose-flare-leggings-1","Gold Paillette Rose Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print leggings,comfortable leggings,fashion leggings,flare leggings,floral leggings,dakofits,gold paillette rose,gym fashion,gym wear,high waist leggings,multicolour leggings,performance wear,stylish leggings,training leggings,women's activewear,women's clothing,workout gear,yoga leggings","",""
"'1000000666338155'","gold-paillette-rose-garden-flare-leggings-1","Gold Paillette Rose Garden Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,comfortable leggings,dark floral,fashion leggings,flare leggings,floral leggings,dakofits,gold paillette,gym leggings,gym wear,high waisted leggings,luxury leggings,maximalist print,rose garden,statement print,women's leggings,workout pants,yoga pants","",""
"'1000000666338124'","holographic-paillette-maximalist-flare-leggings-1","Holographic Paillette Maximalist Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","active lifestyle,all-over print,black background leggings,colorful leggings,exotic floral leggings,fantasy floral,flare pants,dakofits,high waist leggings,holographic flare leggings,iridescent leggings,maximalist leggings,paillette leggings,statement leggings,training leggings,vibrant activewear,wide leg leggings,women's activewear,yoga leggings","",""
"'1000000666338118'","kawaii-sakura-picnic-flare-leggings-1","Kawaii Sakura Picnic Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,casual activewear,colourful leggings,comfortable leggings,cute flare leggings,fashion leggings,flare leggings,floral flare leggings,dakofits,graphic leggings,high waist leggings,kawaii,kawaii flare leggings,novelty leggings,picnic flare leggings,retro flare leggings,sakura flare leggings,vibrant flare leggings,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338150'","la-catrina-floral-crown-flare-leggings-1","La Catrina Floral Crown Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear for women,all-over print,comfortable activewear,crimson leggings,flare leggings,floral flare leggings,dakofits,global activewear,gold floral leggings,gym flare leggings,high-waisted flare leggings,la catrina floral crown,premium activewear,printed flare leggings,stretch leggings,women's activewear,workout flare leggings,yoga flare leggings","",""
"'1000000666338154'","liquid-marble-rose-gold-luxe-flare-leggings-1","Liquid Marble Rose Gold Luxe Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,athleisure,burgundy leggings,comfortable leggings,copper print,dusty pink,fashion leggings,flare leggings,flared bottom leggings,dakofits,global fashion,gym wear,high waist leggings,liquid marble flare leggings,marble,premium activewear,rose gold leggings,studio to street,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338144'","jewel-paillette-orchid-flare-leggings-1","Lush Jewel Orchid Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print leggings,amethyst print,athleisure,flare leggings,floral flare leggings,dakofits,global activewear,gym wear,lush jewel orchid flare leggings,luxury activewear,maximalist print,orchid print leggings,premium activewear,purple leggings,statement leggings,violet activewear,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338151'","midnight-paillette-peony-flare-leggings-1","Midnight Paillette Peony Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,athleisure,black floral leggings,bold leggings,flare leggings,floral flare leggings,dakofits,high-waist leggings,luxe activewear,magenta leggings,midnight paillette peony,patterned leggings,pink floral leggings,rose gold leggings,statement leggings,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338230'","pink-paillette-peony-flare-leggings-1","Pink Paillette Peony Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear australia,all-over print,athleisure,blush pink activewear,comfortable leggings,deep charcoal leggings,flare leggings,floral leggings,dakofits,gym wear,high waist leggings,hot pink leggings,magenta activewear,peony leggings,pink paillette peony,rose gold leggings,training leggings,women's activewear,women's fashion,yoga leggings","",""
"'1000000666338192'","purple-paillette-orchid-flare-leggings-1","Purple Paillette Orchid Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,athleisure,comfortable leggings,flare bottoms,floral leggings,dakofits,gym wear,high-waisted flare leggings,orchid print,paillette design,purple flare leggings,sequin illusion leggings,statement leggings,stylish leggings,unique activewear,wide leg leggings,women's activewear,workout gear,yoga leggings","",""
"'1000000666338086'","rainbow-paillette-botanical-flare-leggings-1","Rainbow Paillette Botanical Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,athleisure,bold print,comfort leggings,fashion leggings,flare leggings,floral leggings,dakofits,gym wear,high-waist leggings,maximalist print,patterned leggings,premium activewear,rainbow paillette botanical,stretch leggings,vibrant activewear,women's activewear,workout leggings,yoga pants","",""
"'1000000666338102'","rose-gold-camo-flare-leggings-1","Rose Gold Camo Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,athleisure,bottoms,camo,camo leggings,comfortable leggings,fashion leggings,flare leggings,dakofits,gym wear,high-waisted leggings,rose gold camo flare leggings,rose gold leggings,streetwear,training gear,unique print,women,women's activewear,workout leggings,yoga leggings","",""
"'1000000666338183'","silver-paillette-daisy-flare-leggings-1","Silver Paillette Daisy Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","all-over print,athletic apparel,black,black flare leggings,botanical leggings,comfortable leggings,daisy flare leggings,flare leggings,floral leggings,dakofits,gym wear,high waisted,icy blue,silver,silver flare leggings,silver paillette daisy,white,women's activewear,workout gear,yoga leggings","",""
"'1000000666338344'","solid-amethyst-orchid-flare-leggings","Solid Amethyst Orchid Flare Leggings","Flare Leggings","Floral","38.23","93.99","45.99","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","2026 pastels,activewear,amethyst orchid,athleisure,gym,leggings,pastel,purple,solid,solid colour,squat proof,yoga","",""
"'1000000666338299'","solid-dusty-rose-flare-leggings","Solid Dusty Rose Flare Leggings","Flare Leggings","Floral","38.23","93.99","45.99","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","2026 pastels,activewear,athleisure,dusty rose,gym,leggings,mauve pink,pastel,solid,solid colour,squat proof,yoga","",""
"'1000000666338100'","teal-paillette-lotus-garden-flare-leggings-1","Teal Paillette Lotus Garden Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,athleisure,beaded design leggings,comfortable leggings,fashion leggings,floral flare leggings,dakofits,gym wear,lotus garden leggings,maximalist print,paillette pattern,performance wear,statement leggings,teal flare leggings,wide leg leggings,women's activewear,workout leggings,yoga pants","",""
"'1000000666338204'","zellige-blush-gold-flare-leggings-1","Zellige Blush Gold Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,blush pink leggings,casual wear,charcoal leggings,comfortable leggings,flare leggings,dakofits,geometric leggings,global activewear,gold leggings,gym wear,high waist leggings,moroccan,mosaic pattern,patterned leggings,premium activewear,rose gold leggings,women's flare leggings,yoga leggings,zellige blush gold flare leggings","",""
"'1000000666338194'","zellige-rose-garden-flare-leggings-1","Zellige Rose Garden Flare Leggings","Flare Leggings","Floral","93.99","93.99","112.79","2XS/XS/S/M/L/XL/2XL/3XL/4XL/5XL/6XL","DAKOfits","TRUE","","activewear,all-over print,comfortable leggings,flare leggings,floral leggings,gear for women,dakofits,geometric print,global fashion,green leggings,gym wear,high waisted leggings,moroccan,pink leggings,premium activewear,rose print,training leggings,women's leggings,workout gear,yoga pants,zellige rose garden","",""
"'1000000665920909'","boho-dreamcatcher-and-flowers-kids-leggings","Boho Dreamcatcher and Flowers Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,blue,bohemian,boho,boho chic,bright,brown,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dream catcher,dreamcatcher,feather,feathers,fit kid,fitness,flower,flowers,green,gym,gym / workout,gymwear,kids,kids leggings,light brown,pink,purple,red,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga wear,yogawear,zen,zen zen yoga,zen/yoga","",""
"'1000000665918543'","colorful-roses-kids-leggings","Colorful Roses Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,baby pink,black,bright,bright green,bright pink,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark green,dark pink,fit kid,fitness,fitness leggings,floral,flower,flowers,green,gym,gym / workout,gymwear,hot pink,kids,kids leggings,leggings sportswear,meditation,namaste,pastel pink,pink,purple,rose,roses,soft pink,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga wear,yogawear,zen,zen yoga,zen zen yoga","",""
"'1000000665918648'","cyan-blue-lotus-kids-leggings","Cyan Blue Lotus Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,cyan,cyan blue,dance,dancewear,fit kid,fitness,fitness leggings,gym,gym / workout,gymwear,kids,kids leggings,leggings sportswear,lotus,lotus flower,mandala,namaste,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogaleggings,yogawear,yogi,yogis,zen,zen zen yoga,zen/yoga","",""
"'1000000665918704'","faux-paillette-flower-kids-leggings","Faux Paillette Flower Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,blue,bright,charcoal,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,crossfit,dance,dancewear,dark grey,faux,faux paillette,fit kid,fitness,fitness leggings,floral,flower,flowers,green,grey,gym,gym / workout,gymwear,kids,kids leggings,leggings sportswear,meditation,namaste,orange,pink,purple,red,sequins,silver,slate grey,sport,sports,sports wear,sportswear,vibrant,white,yellow,yoga,yoga wear,yogawear,yogi,yogis,zen,zen yoga,zen zen yoga","",""
"'1000000665917246'","cherry-blossom-kids-leggings","Japanese Cherry Blossom Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","acitvewear,active kids,active wear,activewear,blue,blue and pink,bright,bright blue,bright pink,cherry,cherry blossom,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fitness,flower,gym,gym / workout,gymwear,japanese,kids,kids leggings,pink,pink and white,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga wear,zen,zen yoga","",""
"'1000000665917976'","japanese-floral-kids-leggings","Japanese Floral Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,black & white,black and white,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fit kid,fitness,fitness leggings,floral,flower,flowers,gym,gym / workout,gymwear,japenese,kids,kids leggings,leggings sportswear,lotus flower,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga leggings,yoga wear,zen,zen yoga","",""
"'1000000665917926'","lotus-kids-leggings","Lotus Kid's Leggings","Kid's Leggings","Floral","59.99","59.99","71.99","2T/3T/4T/5T/6/6X/7","DAKOfits","TRUE","","active kids,active wear,activewear,black,black & white,black and white,bright,children,childrens activewear,colorful,colorful and vibrant,colorful vibrant,dance,dancewear,fit kid,fitness,fitness leggings,gym,gymwear,kids,kids leggings,leggings sportswear,lotus,lotus flower,lotus leggings,sport,sports,sports wear,sportswear,vibrant,white,yoga,yoga wear,yogawear,zen,zen yoga","",""
